C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_20_59_815.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_20_59_815.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_20_59_815.jpg, -0.05346, 0.6632688, 0, 0.9387467
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_20_59_913.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_20_59_913.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_20_59_913.jpg, -0.3147315, 0.9245403, 0, 1.996492
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_00_023.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_00_023.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_00_023.jpg, -0.5337579, 1, 0, 3.37577
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_00_127.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_00_127.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_00_127.jpg, -0.222813, 0.6890551, 0, 4.304201
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_00_243.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_00_243.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_00_243.jpg, 0, 0.3393874, 0, 4.940025
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_00_346.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_00_346.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_00_346.jpg, 0, 0.02928185, 0, 5.065539
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_00_450.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_00_450.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_00_450.jpg, -0.0565965, 0, 0, 5.015686
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_00_554.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_00_554.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_00_554.jpg, -0.3151965, 0, 0, 4.945572
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_00_658.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_00_658.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_00_658.jpg, -0.4568733, 0, 0, 4.839788
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_00_791.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_00_791.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_00_791.jpg, -0.06236251, 0, 0, 4.779144
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_00_916.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_00_916.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_00_916.jpg, 0, 0, 0, 4.719511
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_01_025.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_01_025.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_01_025.jpg, 0, 0.3159213, 0, 5.108768
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_01_148.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_01_148.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_01_148.jpg, 0, 0.6989658, 0, 5.932315
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_01_262.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_01_262.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_01_262.jpg, 0, 1, 0, 7.239756
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_01_373.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_01_373.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_01_373.jpg, 0, 1, 0, 8.374125
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_01_479.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_01_479.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_01_479.jpg, -0.3132594, 1, 0, 9.689331
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_01_590.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_01_590.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_01_590.jpg, -0.6071633, 1, 0, 10.70367
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_01_705.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_01_705.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_01_705.jpg, -0.3074486, 0.6569348, 0, 11.59225
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_01_816.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_01_816.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_01_816.jpg, 0, 0.3271829, 0, 12.15587
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_01_932.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_01_932.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_01_932.jpg, 0, 0.0008788928, 0, 12.13828
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_02_037.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_02_037.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_02_037.jpg, 0, 0, 0, 11.82866
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_02_157.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_02_157.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_02_157.jpg, 0, 0, 0, 11.68937
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_02_271.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_02_271.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_02_271.jpg, -0.138063, 0, 0, 11.51442
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_02_381.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_02_381.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_02_381.jpg, -0.4693836, 0, 0, 11.4635
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_02_489.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_02_489.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_02_489.jpg, -0.5650203, 0, 0, 11.36832
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_02_583.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_02_583.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_02_583.jpg, -0.2581314, 0, 0, 11.20086
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_02_684.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_02_684.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_02_684.jpg, 0, 0, 0, 11.07054
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_02_784.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_02_784.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_02_784.jpg, 0, 0, 0, 10.95594
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_02_897.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_02_897.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_02_897.jpg, 0, 0, 0, 10.82383
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_03_009.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_03_009.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_03_009.jpg, 0, 0, 0, 10.71518
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_03_117.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_03_117.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_03_117.jpg, -0.1483575, 0, 0, 10.58046
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_03_224.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_03_224.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_03_224.jpg, -0.4683798, 0, 0, 10.40487
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_03_329.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_03_329.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_03_329.jpg, -0.155061, 0, 0, 10.30204
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_03_441.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_03_441.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_03_441.jpg, 0, 0, 0, 10.16233
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_03_553.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_03_553.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_03_553.jpg, 0, 0, 0, 10.05977
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_03_658.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_03_658.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_03_658.jpg, 0, 0, 0, 9.938686
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_03_776.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_03_776.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_03_776.jpg, 0, 0.3533463, 0, 10.30446
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_03_880.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_03_880.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_03_880.jpg, 0, 0.6689954, 0, 10.90655
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_03_988.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_03_988.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_03_988.jpg, 0, 0.9901844, 0, 12.04393
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_04_117.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_04_117.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_04_117.jpg, 0, 0.619946, 0, 12.7202
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_04_237.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_04_237.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_04_237.jpg, 0, 0.2749205, 0, 12.8827
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_04_368.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_04_368.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_04_368.jpg, 0, 0, 0, 12.7876
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_04_472.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_04_472.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_04_472.jpg, -0.3171762, 0, 0, 12.53363
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_04_580.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_04_580.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_04_580.jpg, -0.6405858, 0, 0, 12.29071
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_04_718.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_04_718.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_04_718.jpg, -0.214017, 0, 0, 12.06412
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_04_826.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_04_826.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_04_826.jpg, 0, 0, 0, 12.12579
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_04_946.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_04_946.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_04_946.jpg, 0, 0, 0, 11.98012
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_05_054.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_05_054.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_05_054.jpg, 0, 0, 0, 11.64883
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_05_178.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_05_178.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_05_178.jpg, 0, 0, 0, 11.57668
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_05_319.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_05_319.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_05_319.jpg, 0, 0, 0, 11.41645
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_05_430.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_05_430.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_05_430.jpg, 0, 0, 0, 11.31908
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_05_537.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_05_537.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_05_537.jpg, 0, 0, 0, 11.18848
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_05_651.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_05_651.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_05_651.jpg, 0, 0.0655704, 0, 11.08602
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_05_767.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_05_767.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_05_767.jpg, 0, 0.4067115, 0, 11.12925
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_05_900.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_05_900.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_05_900.jpg, 0, 0.7777956, 0, 12.21171
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_06_006.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_06_006.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_06_006.jpg, 0, 0.4549608, 0, 12.71237
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_06_147.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_06_147.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_06_147.jpg, 0, 0.03652322, 0, 13.12608
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_06_315.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_06_315.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_06_315.jpg, 0, 0, 0, 12.9478
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_06_459.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_06_459.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_06_459.jpg, -0.4377024, 0, 0, 12.22982
C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\center_2024_07_01_19_21_06_585.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\left_2024_07_01_19_21_06_585.jpg, C:\Users\ghrua\Downloads\Drivers and Softwares\simulator-windows-64\IMG\right_2024_07_01_19_21_06_585.jpg, -0.04680329, 0, 0, 12.23301
